UniqueCount	AmbigCount
0	0
3	2
0	0
0	0
0	0
0	0
1	1
0	0
0	34
0	30
5	30
2	0
0	0
5	33
2	8
1	476
1	3
10	484
3	10
3	2
0	0
0	0
2	529
544	533
0	59
0	3
0	0
0	0
0	0
0	52
126	21
0	44
9	12
22	439
1	439
0	45
0	27
2	100
0	86
1	0
0	0
0	0
0	0
3	0
0	0
10	3389
8	3624
21	3066
17	1433
1	243
0	592
1	352
1	0
1	0
0	0
0	0
8	1601
61	1613
0	1152
0	19
0	77
0	94
2	0
2	43
0	0
1	0
0	3
0	0
0	0
0	0
0	2
0	3
809	5196
1	4591
16	639
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	285
0	0
0	0
0	0
0	0
170	43
0	13596
2	945
0	178
3170	13781
1	721
0	1055
11	2512
20	299
2	0
0	0
0	0
0	0
58	12
0	12
63	1503
0	1297
55	1498
0	116
0	148
0	306
0	162
82	4439
8	541
3	93
0	509
0	1
0	4420
0	6
2	22
0	16
0	0
0	0
12	507
0	502
0	523
0	6
0	408
1	422
0	506
0	11
0	65
0	442
3	28
4	59
0	0
328	399
0	394
0	174
0	0
0	0
0	0
0	0
0	303
0	49
0	0
0	0
0	0
0	0
0	0
41	265
0	174
0	173
0	28
1	0
4	91
2	20
484	291
2	291
3	84
0	2
3	1
282	544
0	38
1	235
0	124
0	83
0	0
219	34
0	15
4	29
0	5
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	17
0	0
0	0
0	0
0	0
0	0
24	56
0	56
0	9
0	7
0	10
0	1
97	1521
5	1554
7	1065
0	75
3	93
9	45
1	2
0	0
0	1
0	1
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
1164	776
0	665
0	259
0	10
2	283
1	259
0	122
0	91
5	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
625	452
7	452
0	0
1	1
0	1
0	0
0	0
3	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	198
0	0
0	0
0	0
0	0
15	0
0	4
0	4
0	4
0	0
0	0
4	2
1254	1072
0	227
2	523
3	115
0	157
0	83
0	23
0	3
0	36
3	38
140	2774
0	1246
3	1738
0	962
11	1708
4	615
8	420
0	515
0	32
0	8
0	0
0	0
0	0
0	32
419	2534
0	2449
0	163
0	401
4	273
5	216
1	0
0	0
0	0
0	0
1517	429
0	80
0	138
1	14
0	209
0	0
0	0
0	0
20	20
6	20
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	10536
1	5490
42	3548
0	5977
0	1050
2	1267
0	9
0	290
0	11080
0	33
1	0
1	3
0	2398
2	0
0	0
0	0
0	0
0	0
1024	856
2	772
0	124
0	73
5	0
0	0
0	0
0	0
1	0
1	316
0	0
0	0
0	0
0	0
0	307
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	6
0	5
62	255
4	15
0	15
0	47
0	5
3	47
0	47
0	20
0	52
0	19
0	14
2	214
0	12
7	1
0	23
0	20
1	16
0	8
0	1
0	2
0	53
0	2
0	12
1	3
0	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	5
0	0
0	0
0	0
0	0
0	0
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	3
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	2
0	0
0	0
0	0
0	1
0	0
1	0
0	0
0	0
2	443
0	370
4	354
12	343
222	140
1	16
5	9
1104	1610
0	129
0	180
0	61
0	5
0	1235
0	47
0	155
0	0
0	0
15	1577
1	1147
2	1476
19	214
0	1417
9	7
0	0
14	334
0	323
0	237
0	11
0	0
0	0
6	6
0	0
2	0
0	0
0	0
0	13
0	14
0	14
0	13
0	0
0	8
14	11
0	5
0	0
0	0
0	0
1	0
0	3
0	0
0	0
0	0
0	1
0	0
0	0
0	0
7	0
16	51
0	0
0	0
0	0
0	449
0	374
0	925
80	921
0	828
0	382
0	252
8	252
1	17
0	119
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	78
1349	1119
1	1119
0	485
0	141
0	101
0	0
2	1
0	1
0	0
0	0
0	0
0	11
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	9
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	12
2	12
0	12
0	0
0	0
23	0
2090	0
32	290
1	222
11	330
0	228
6	79
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
555	536
0	379
1	373
2	133
0	99
2	1
0	161
1	63
1	26
0	92
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	1418
0	416
11	1347
0	1376
4	707
3	1299
10	1128
93	1026
0	327
0	237
9	252
6	360
1	58
13	1
1	206
3	52
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
544	1107
0	1006
5	208
0	573
1	0
4	122
5	0
0	4
0	5
0	5
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	3
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	24
0	25
0	11
0	21
0	19
0	18
0	0
0	0
0	0
0	15
0	1
0	0
0	16
0	7
0	1
0	0
0	1
0	2
73	638
90	888
22	634
0	228
0	3
0	6
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	336
0	15
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
18	1069
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1115	315
0	93
0	132
0	49
0	88
14	2
0	0
0	0
0	0
0	0
0	0
0	37
0	0
0	17
0	5
0	4
0	8
0	0
0	2
0	5
0	3
0	2
0	0
0	2
0	0
0	0
0	0
0	37
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
401	1831
3	1638
0	1468
6	1648
0	1324
0	1668
0	1021
1	380
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1312
0	854
0	590
0	206
0	228
0	294
0	0
0	84
3	150
0	1147
0	1
0	433
0	945
2	989
6	336
0	941
1	174
0	774
3	676
0	210
7	437
0	36
0	3
1	20
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
1	1
880	15
0	23
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
194	267
0	219
0	79
0	10
6	3
0	2
0	50
0	18
26	1053
7	1253
0	31
3	1259
29	232
8	831
84	1232
60	1262
0	10
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
4	1
0	1
0	0
0	0
0	0
0	0
0	833
18	549
1	0
0	13
0	47
0	305
5	280
0	90
0	76
0	34
0	842
0	0
1949	301
0	191
0	110
1	0
0	5
9	46
0	0
0	0
0	0
1371	271
12	261
0	0
0	0
0	0
0	0
3	13
0	0
1	0
0	0
0	0
3	245
5446	927
0	42
1	145
5	9
1	328
0	52
1	195
1860	357
1	236
1	143
1211	123
1	114
5	17
0	0
0	0
0	479
0	0
0	0
0	0
0	2360
49	33
2096	702
72	700
7	99
0	0
0	5898
12	2381
8	5322
0	637
1	87
7	114
0	133
0	132
3	899
0	2413
2	155
0	2
1	244
0	2
0	823
0	254
1	49
0	5964
0	3
31	34
10	16
0	16
0	16
0	16
2	0
0	0
0	0
0	1
1	538
0	776
0	477
5	749
2	93
0	483
0	6
0	121
0	676
0	11
0	319
0	94
68	94
0	88
0	14
0	0
10	52
0	49
0	7
0	1
0	4
0	0
0	0
1	1327
0	1443
0	1280
0	1049
0	143
2	2
0	106
913	7580
1	5853
0	5278
0	2389
5	3133
0	371
1	310
0	0
7	1
0	0
1003	319
0	319
0	1
0	38
0	17
0	2
0	57
6	83
1	99
0	50
0	7806
0	0
0	0
0	0
0	0
0	0
16	1522
10	1515
0	130
0	0
2	124
0	69
0	123
0	11
0	0
0	0
1	50
0	41
1	35
0	1
0	4
0	7
0	4
0	0
0	52
0	0
0	0
0	0
0	0
0	29
2	23
0	22
0	2
0	0
70	1173
0	397
21	917
2	163
0	0
0	0
0	0
0	0
0	0
0	899
0	0
0	0
0	8841
0	0
635	414
0	226
0	188
0	22
0	16
0	42
0	7
0	20
0	5
0	30
0	16
0	401
1	1
0	0
0	0
0	0
0	0
0	0
412	0
0	0
0	0
0	0
0	17430
0	0
0	0
0	0
7	1
0	0
0	12
0	12
4	337
0	37
0	333
0	2
0	7
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	347
7	1150
7	1027
0	184
89	0
0	0
50	62
0	0
0	0
0	0
0	0
1356	239
0	9
21	123
84	68
1	2
0	35
3	323
155	1048
4	510
0	569
0	553
560	1796
4	1556
0	210
1	2
0	6
0	125
62	2926
6	1844
34	1895
0	143
0	268
1	376
2	19
17	215
66	117
2	307
1	85
0	0
0	0
8	1844
84	1925
0	654
0	181
0	82
0	0
0	0
0	0
0	0
0	2341
0	0
0	0
0	0
0	1
2	90
0	87
0	56
1	31
1	41
3	77
0	40
0	19
11	2
0	3376
40	3229
0	1950
2	257
2	157
0	147
0	106
1	57
0	3376
254	292
0	274
0	268
0	226
2	124
0	32
0	77
0	58
0	81
0	69
1	13
0	17
0	32
0	0
7	0
0	0
0	0
1	0
0	2890
1	22
17	131
0	112
0	25
0	74
0	12
0	54
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	1
0	1
2	1
0	549
0	215
107	551
2	5
0	74
0	24
0	0
1359	1217
2	332
0	312
12	201
9	1183
4	18
0	1
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1498	2878
12	865
0	435
0	195
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
1311	2298
0	37
0	214
10	2277
2	1
535	1006
0	909
3	293
0	0
0	0
0	0
0	0
9	0
6	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	58
1	11
383	117
0	56
10	99
0	3
0	0
0	0
0	0
821	145
3	8
3	137
0	1
306	10042
0	3241
0	4944
8	270
4	622
0	3024
1	1980
0	1472
3	2171
0	476
0	695
0	9916
0	0
406	1258
2	1261
8	1050
16	748
2	1025
0	648
1	212
8	3
0	5
0	2
1	2
4	8
0	0
1	61
380	179
1	118
29	1791
0	393
195	1791
0	131
0	0
5	0
0	0
2	33
55	41
1	18
0	0
0	8
13	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	5
0	0
0	0
0	0
1	2
0	5
2	8
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	27
0	27
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1036	63
0	7
0	51
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2793
798	143
0	143
0	0
1	11
1	0
0	0
4	113
502	363
0	151
0	327
0	0
0	0
0	3357
0	0
0	0
1	0
0	0
57	338
0	402
5	378
0	351
0	351
0	332
0	74
1	215
4	192
0	200
0	158
0	4
1	13
0	59
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	16
0	0
0	0
0	0
0	0
1	8
0	0
0	0
0	0
0	1
0	1
2	6
0	6
152	193
0	193
1	25
0	0
0	0
0	0
0	0
0	0
0	0
3	4
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	724
11	585
2	75
14	53
25	654
0	53
8	76
0	0
0	0
0	2
0	0
6	180
7	339
13	23
0	121
0	43
0	7
0	0
1	6
0	51
0	19
0	15
0	40
0	17
0	13
0	339
9976	51742
16	51742
3	3633
10	5702
4	1807
67	1779
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	33
30	8
4	25
558	444
0	102
0	57
0	195
1	304
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
780	7253
0	7253
0	1090
2	1148
0	58
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3634	3162
0	1421
18	171
63	1796
4	171
2	493
0	458
0	107
0	2
12938	31479
33	22470
5	5409
2	3808
0	9327
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	460
0	156
1	374
0	55
0	224
0	0
0	98
169	100
0	1
0	2
0	0
237	12
0	12
0	0
1	0
335	977
28	896
0	188
0	906
0	32
3	5
0	95
6	18
5	18
11	53
6	854
1	7
0	735
0	726
0	11
0	843
0	0
1	9
154	147
2	141
0	15
0	6
0	0
0	4
0	11
0	0
4	7
3	0
0	0
0	0
18985	16829
98	7667
4	4133
2886	4436
15	2194
0	0
0	49
8	27
1	27
0	16
1	0
0	0
0	3
91	703
8	695
0	1
8	203
0	14
7	84
0	12
4	1
14	8
0	4545
3	9
0	1
0	0
0	8
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	565
2	903
0	791
0	275
0	384
0	285
0	30
2	0
0	0
0	0
0	0
0	0
0	0
9	30
4	333
3	114
1	280
15	328
1	0
0	0
1	25
14	245
0	1
0	0
0	0
1	0
0	17380
0	13
0	0
0	0
3	0
10	36
0	24
0	25
0	5
0	0
1069	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	410
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	4
0	0
14	3776
0	2255
0	532
0	349
2	650
94	1791
0	31
0	482
0	63
3	240
4	2
0	69
14	268
5	90
29	300
9	32
4	1063
0	661
0	0
0	0
0	0
0	0
1	0
0	0
4	4
0	0
0	0
0	0
0	0
0	192
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	339
2066	1023
4	572
0	110
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
566	7000
59	7000
0	1043
0	112
7	206
7	208
0	171
1	0
0	0
0	0
0	0
0	0
0	0
0	0
240	11
5	8
0	7
3294	682
1	103
4	579
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1531
321	301
13	301
0	0
0	7
0	0
8	424
1	174
0	219
0	77
0	87
1	59
0	13
0	35
1	46
0	54
362	263
16	233
0	0
0	0
0	0
2	2
0	0
0	0
0	0
0	0
0	0
0	7
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	166
0	7931
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
5	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
41	9
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
12	4
3	0
0	0
0	0
0	0
0	0
0	0
0	0
205	65
0	64
1	1
5	1209
30	1623
20	1166
40	1582
2	1582
20	1638
5	868
0	2052
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	85
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	2
1	2
0	0
0	0
104	154
0	154
0	66
0	0
0	0
0	0
0	0
11	522
0	0
77	590
0	178
4	179
0	178
0	82
0	131
0	349
0	243
0	214
7	142
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	10
0	0
0	0
0	0
0	0
0	0
0	0
1	13
0	0
0	0
0	0
2	690
102	1170
0	128
0	767
0	408
4	351
0	362
208	73
0	73
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	110
4	98
1	516
0	13
0	22
0	11
1	24
2	0
1	11
4	5
1	73
369	536
1	88
9	105
277	1622
13	527
0	87
0	175
0	416
3	418
0	3
0	93
2	121
0	209
3	0
2	100
1	2
0	0
0	0
0	0
0	0
0	0
5	2187
74	2313
0	15
0	768
9	601
4	52
0	0
0	0
5	0
0	3
0	6
0	114
0	435
0	454
0	459
0	222
25	463
0	17
1	253
0	81
0	0
0	0
0	160
5	235
5	59
0	132
0	85
1	120
0	120
24	171
0	110
3	71
1	96
4	2
0	229
0	0
0	0
5	0
0	0
0	0
0	0
210	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
592	1864
1	274
1	1552
7	1135
2	417
1	0
0	0
0	0
3	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
355	845
6	726
4	47
12	640
0	170
0	873
725	876
8	870
0	0
0	0
4641	1380
0	1317
0	699
2	0
1	0
60	155
1	0
0	0
0	0
0	0
0	0
10163	2292
0	2291
0	0
2	0
1	0
3655	7302
1	2428
0	5534
0	5128
497	96
0	96
60	5774
3454	5774
0	29
4	986
0	468
0	606
0	219
0	585
2	354
0	0
0	0
0	0
0	0
0	0
0	0
0	1
256	90
1	90
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	85
0	2559
0	1863
43	82
1	899
0	0
6	214
1	1100
0	1653
0	1797
0	54
0	6
0	119
0	16
0	1274
0	179
0	139
0	98
0	53
0	216
1	17
0	1248
1	99
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	140
0	7440
0	2369
2	980
0	122
3	184
24	406
79	948
0	916
0	718
6	72
0	231
0	86
14	395
0	64
0	134
0	8224
0	42214
4	2
0	0
0	2
0	2
0	2
0	0
0	2
0	1
0	0
0	1
6	13
0	0
2	11
0	0
0	0
0	11
0	1
0	23377
0	26234
0	13418
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
256	920
10	920
1	0
0	0
0	0
0	0
0	0
0	990
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	535
1	580
53	488
0	73
10	344
2	190
23	190
2	174
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
2	996
0	180
0	74
25	927
3	40
1	82
0	1061
0	1083
0	468
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
29	1206
1	700
0	229
1	199
0	225
5	17
1	118
0	994
0	1
0	0
0	42
0	0
0	0
0	0
0	0
0	0
0	0
0	0
122	101
0	49
0	45
0	45
0	36
0	1
0	54
0	0
1379	1628
1	1454
0	84
0	31
19	65
0	0
17	137
0	190
3	245
0	110
4	134
0	115
0	204
0	137
0	261
35	3
1	8
5	0
0	13
8	0
0	0
0	176
0	796
29	863
4	745
0	886
8	619
1	797
5	68
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
332	401
0	380
3	297
0	215
1	18
0	3
1	4
1	18
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	6
0	0
0	0
0	0
2103	0
0	0
0	0
116	919
0	920
0	789
0	238
0	1
0	1069
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
0	1
0	1
3	0
8	8
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	166
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	116
1	2
0	2
0	2
0	0
0	0
0	0
0	1763
0	0
0	0
0	0
0	0
0	0
0	0
0	0
42	302
64	1083
8	1018
4	107
10	99
14	124
13	86
0	0
4	0
15	74
4	377
0	126
1	2
4	17
0	59
0	334
706	1003
119	244
19	50
0	597
20	7
0	74
0	0
186	1394
0	1265
21	1354
5	1225
24	69
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
716	622
0	546
0	95
0	0
0	59
0	58
0	155
0	0
0	0
488	1039
1	153
0	316
0	984
0	181
41	431
0	1
11	606
0	37
0	246
0	45
0	12
0	0
11	22
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	301
0	0
0	0
335	0
0	3
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	37
0	0
13	275
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
6	658
2	574
0	213
5	546
0	475
0	14
1	45
0	2
750	149
1	152
2	0
0	0
0	0
0	0
0	0
1042	319
0	19
0	300
7	0
0	7
0	0
0	0
0	21
0	29
1	62
1	135
0	152
1	163
0	8
287	465
33	450
0	61
0	67
0	97
0	324
0	326
0	294
0	301
1	278
1	297
0	227
0	273
0	0
0	104
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1508	519
0	0
0	0
0	519
0	0
0	66
7	4
0	4
0	0
0	0
0	0
0	0
61	139
0	589
1	558
1	454
0	177
6	255
2	3
0	104
191	857
0	602
0	144
27	377
1	0
1	3
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	7
377	27
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
43	223
36	221
0	86
1	66
0	0
81	2427
3037	2667
2	22
2	0
0	271
695	3639
9	2963
2	2081
9	1991
0	1214
0	1189
1	910
9	31
0	24
0	0
2	213
32	213
0	191
0	81
0	40
0	43
0	17
0	0
0	91
0	199
1	321
1	343
33	150
0	209
0	0
0	19
1	33
16	0
0	0
0	0
0	1792
0	0
0	0
0	0
0	0
0	611
1	119
0	634
6	457
0	615
1	99
2	490
0	41
3	96
0	35
333	25
0	1
0	5
0	0
0	0
1	10
0	10
1	1
0	0
0	0
1	76
0	76
0	3
0	0
0	0
0	0
0	0
0	0
28	343
10	335
12	344
0	116
0	32
0	0
3	970
100	1223
0	1190
0	786
1	0
26	137
2	159
0	160
0	0
0	0
0	1
0	1
1	26
0	1
0	1
0	0
0	0
0	0
0	0
0	1
1	0
0	0
1	49
1	41
0	45
1	49
4	16
3	0
0	0
0	15
0	8
0	1
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	63
8	63
369	81
0	0
0	0
5	24
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	60
20	62
0	5
0	55
0	0
0	0
290	2860
0	2860
0	617
0	0
99	855
2	804
27	548
0	32
1	1
10	0
80	863
0	720
0	94
0	69
0	116
5	358
6	306
0	85
207	1
895	0
0	4
1	30
0	0
2	28
0	0
0	0
1096	397
0	7
0	382
0	94
6	19
0	0
29	119
0	0
1277	0
19	0
0	0
2	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	170
1527	1131
0	426
2	408
0	674
0	1120
0	204
1	178
0	489
0	589
1	935
0	402
0	0
8	3
0	0
1	0
0	0
0	0
0	0
0	0
0	1001
0	1056
0	635
8	238
0	173
2	11
5	39
7	39
3	666
8	5032
15	326
6	580
6	408
887	5769
0	337
1	578
0	406
11	1459
4	756
1	1363
0	675
0	895
0	1301
1	0
0	0
0	0
0	0
11	1271
23	520
0	911
0	262
5	1066
1	139
2	3
972	6
0	6
1	1
0	0
0	0
928	64
1	7
0	1
0	1
0	0
0	0
0	0
0	10
0	10
0	10
0	0
0	0
0	0
0	3
911	664
2	39
5	650
0	181
0	0
0	0
0	0
10	49
0	57
0	6
0	6
0	0
2	12
0	0
1072	703
16	633
1	248
1	88
0	0
0	0
1	0
0	0
10	70
3	71
586	119
0	60
229	3445
15	3145
66	3149
14	8
4	0
14	985
1	792
0	284
52	6177
0	6257
3	3067
36	3541
0	5555
0	5380
0	70
10	735
0	0
0	309
0	142
0	80
