UniqueCount	AmbigCount
0	230
0	178
0	53
0	0
3	7
1	2
0	5
0	5
0	5
0	0
0	0
0	16
0	26
1	26
1	4
0	0
11	29
2	1
1	431
3	1
12	437
0	10
1	1
0	0
0	0
4	738
720	746
1	79
0	6
0	0
1	0
0	0
0	99
319	106
0	72
0	2
28	601
1	601
0	34
0	21
4	101
0	113
0	0
0	0
0	0
0	0
4	1
0	0
2	1108
0	1197
14	1045
9	472
0	74
0	161
0	99
0	0
3	0
0	0
0	0
11	714
29	708
3	495
0	9
0	30
0	39
0	0
1	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1127	7689
2	6817
6	920
0	0
0	0
0	17
0	10
0	17
0	1
0	0
0	11
0	0
0	0
0	0
10	293
0	0
0	0
0	0
0	0
63	66
0	5966
1	477
0	99
1987	6073
1	351
0	453
6	1072
7	114
6	0
0	0
0	0
1	1
80	16
0	15
46	1072
1	936
46	1069
0	71
0	109
0	223
0	113
42	3977
6	445
6	91
0	417
0	1
0	3959
0	37
233	296
1	259
0	0
0	0
23	1358
0	1364
0	1449
1	16
0	1038
3	1168
1	1353
0	44
0	145
0	1124
3	43
6	154
0	28
101	124
0	121
0	137
0	0
0	0
0	0
0	0
0	259
0	10
0	0
45	1315
81	1315
0	0
0	0
56	203
0	142
0	138
4	15
0	1
8	61
1	10
25	10
0	8
0	2
0	0
0	0
187	299
0	26
1	144
0	57
2	54
0	0
416	47
0	32
1	42
0	4
0	23
129	63
0	7
0	1
0	5
0	9
0	25
0	1
0	2
0	2
0	2
0	11
0	13
0	1
0	0
2	6
0	5
0	1
226	817
0	817
2	72
0	199
0	144
5	45
49	1097
5	1136
7	713
0	61
0	52
2	15
1	0
0	0
0	3
0	3
0	0
0	0
0	0
519	161
0	18
0	143
0	9
0	0
1085	550
0	466
0	157
1	5
0	172
0	157
0	67
0	55
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
208	153
2	153
0	0
3929	6110
2	2588
0	2766
0	2543
3	2
3	11
2	271
22	271
0	36
0	0
0	0
1	0
0	78
0	0
0	1
0	0
0	0
14	0
0	5
0	3
0	5
0	0
0	0
0	1
407	372
0	94
6	200
2	28
0	41
0	31
0	10
0	1
0	7
1	8
98	1822
1	792
7	1164
0	645
10	1102
2	396
0	278
0	273
0	42
0	10
0	0
0	0
0	1
0	42
560	2019
0	1959
0	139
0	309
3	213
5	146
1	0
0	0
1	2
0	2
2901	955
1	150
0	264
0	27
0	540
0	0
0	0
1	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
1	0
0	0
0	1
0	2
0	0
0	3390
0	1714
7	1118
0	1858
0	336
0	403
0	8
0	71
2	3543
0	23
861	0
0	2
0	393
9	3
0	0
0	0
0	0
0	0
943	648
0	579
0	83
0	56
7	0
0	0
0	0
0	1
0	1
0	346
0	0
0	0
0	0
0	0
0	232
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	1
33	128
1	8
0	8
0	29
0	4
3	30
1	32
0	10
0	31
0	12
0	8
0	109
0	13
7	0
0	12
0	7
0	10
0	7
0	0
0	2
0	25
0	2
0	1
0	2
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	4
0	0
0	0
0	0
0	0
0	0
8	1
9	344
0	19
0	39
5	36
1	205
2	23
1	12
0	36
1	344
0	2
0	0
10	3
1	0
0	0
0	0
5	263
858	265
458	19
0	19
1	0
0	0
0	0
0	0
0	0
0	0
93	2
0	0
0	0
4	421
0	345
4	325
3	322
233	123
0	10
6	5
716	952
0	92
0	138
0	46
0	4
1	673
0	19
0	85
0	0
0	0
21	1352
3	1069
14	1254
9	205
4	1200
7	3
1	0
5	192
1	194
2	149
0	8
0	0
0	0
17	12
0	0
0	0
0	1
0	0
0	2
0	2
0	2
0	2
0	0
0	2
6	2
0	1
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	1
0	2
9	2
1	8
0	0
0	0
0	0
3	174
0	152
0	325
35	325
0	298
0	151
1	99
7	99
0	9
1	33
0	1
0	0
0	0
0	10
0	9
0	8
0	10
28	10
0	0
0	0
0	20
6467	4988
2	4987
0	1998
1	594
4	403
0	0
14	13
1	13
1	0
0	0
0	0
14	10
0	0
0	4
0	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
4	0
0	0
0	0
0	0
13	28
0	22
0	0
0	3
0	5
0	5
1	3
0	0
0	28
0	27
0	27
0	27
0	0
0	0
1	0
1305	0
61	412
1	327
21	459
1	265
1	93
0	6
0	2
2	3
0	5
0	17
0	4
0	4
0	13
0	0
0	18
1001	844
0	527
1	548
0	223
0	156
0	0
0	257
3	95
2	59
1	198
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	4
0	0
0	4
0	7
0	7
0	0
0	1
0	0
0	0
0	0
0	0
0	0
34	1570
0	430
8	1468
1	1456
4	748
10	1440
20	1302
72	1090
9	386
4	233
7	242
0	408
7	90
28	0
3	247
7	61
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1446	2256
0	2053
4	422
0	1085
1	1
4	223
2	0
0	0
3	114
0	113
0	106
3	112
0	5
0	3
1	1
0	6
0	14
0	0
0	18
0	3
0	17
0	0
0	1
0	0
0	0
0	0
0	0
0	0
4	735
0	974
1	228
0	583
0	621
0	611
0	23
0	3
0	19
0	458
0	46
0	0
4	680
0	245
0	23
0	12
0	40
0	37
32	372
65	562
7	365
0	174
0	7
0	11
0	0
0	0
0	0
0	0
0	0
0	3
2	3
0	1
0	0
0	3046
0	7
9	0
0	204
42	1045
0	1000
57	938
0	22
2	189
0	3
6	203
0	0
0	0
0	127
3	106
0	84
1	38
0	109
0	1
0	1
0	0
0	9
0	41
847	197
0	75
0	86
0	25
1	34
1	2
0	0
0	0
0	0
0	0
2	0
2	249
0	15
0	82
0	40
0	20
0	41
0	4
0	12
0	26
0	23
0	19
0	19
0	19
0	11
0	6
0	0
0	237
0	0
1	0
0	185
0	65
2	34
0	23
0	26
0	6
0	15
0	185
649	1252
3	1141
2	1075
2	1063
0	889
0	1057
0	645
0	195
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	3823
0	2579
0	1834
0	539
0	565
2	1025
0	1
0	321
2	529
0	3129
4	1
1	649
0	1446
24	1549
2	495
0	1442
0	211
0	1158
4	1001
0	276
4	733
1	60
0	6
1	16
0	15
0	34
0	30
0	18
0	2
0	0
0	0
0	0
0	0
0	0
0	0
1799	50
0	58
0	0
0	0
0	0
0	0
36	11
0	9
0	3
0	3
0	0
0	5
0	0
0	0
736	1167
0	1004
0	312
6	30
3	4
1	4
0	165
1	77
64	1922
6	2709
1	192
3	2782
36	366
14	1426
171	2656
124	2701
1	21
0	2
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
57	0
3126	1047
0	1047
0	344
0	250
3	1
0	0
2	1707
18	974
0	0
1	24
0	82
0	559
4	525
0	126
0	99
0	39
0	1724
0	0
1225	215
0	112
1	103
0	0
0	1
2	21
0	0
0	0
0	0
425	93
4	88
0	0
0	0
0	0
0	0
2	10
0	0
2	0
0	0
0	0
0	81
1942	359
0	9
2	52
1	5
1	138
0	24
0	83
2447	479
0	301
3	206
318	24
0	19
7	14
0	0
0	0
0	387
0	0
0	0
0	0
0	2403
8	15
1404	414
40	414
4	59
1	1
0	5366
3	2278
8	4575
0	669
1	94
4	108
0	142
0	107
2	652
0	1784
2	122
0	0
3	191
0	2
0	572
0	173
3	25
0	5415
2	4
2	2
28	61
0	61
1	61
3	61
79	3
0	3
0	4
0	1
0	5036
0	6571
0	4539
36	6318
32	860
0	4573
0	56
0	1060
0	5652
3	145
0	2507
0	883
167	170
0	163
0	38
0	1
5	78
1	64
0	0
0	1
0	11
0	0
0	0
1	1453
0	1588
1	1444
0	1006
0	158
0	1
0	120
1427	11150
1	8670
2	7641
2	3486
2	4612
1	546
0	465
0	0
1	1
0	0
734	240
0	240
0	6
0	39
0	20
1	3
0	57
3	61
0	69
0	21
0	5237
0	0
0	1
0	0
0	14
0	1
19	1923
11	1912
0	140
0	12
4	147
0	78
0	10
0	25
1	0
0	0
6	126
0	96
1	58
1	5
0	9
0	13
0	15
0	8
0	131
0	0
0	0
0	0
0	1
0	55
3	41
0	38
0	4
0	0
37	482
0	170
9	374
0	70
0	1
0	0
0	0
0	1
0	0
0	1029
3	1
0	1
0	4637
0	0
341	162
0	105
0	57
0	2
0	7
0	12
0	1
0	5
1	1
0	12
0	4
0	170
0	1
0	0
0	0
0	0
0	0
0	0
121	0
0	0
0	0
0	0
0	13532
1	1
11	1
0	0
0	6
0	0
5	20
0	42
5	674
0	60
0	650
0	2
1	13
1	6
1	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	562
4	1611
1	1408
1	201
1417	0
0	0
34	58
0	0
0	0
0	0
0	0
466	118
0	8
8	43
20	24
0	0
0	34
1	170
103	1018
5	739
0	295
2	288
177	529
1	451
0	58
1	0
0	1
0	33
23	897
4	567
3	590
0	39
0	59
2	112
1	7
4	59
13	31
0	86
0	19
0	0
0	0
6	1220
50	1256
0	413
1	89
0	59
0	0
0	0
0	0
0	0
0	977
5	0
0	0
0	0
0	1
2	108
0	107
2	62
1	40
1	48
5	91
0	45
0	20
9	9
0	5442
49	5277
0	2732
4	366
2	216
4	216
0	117
0	81
0	5442
320	317
1	302
0	287
0	240
1	124
0	28
0	118
0	62
0	126
0	85
0	10
0	42
2	55
0	1
6	0
0	1
0	1
0	0
0	1930
0	3
72	664
0	579
0	131
0	344
0	59
0	230
0	0
0	0
0	18
1	19
0	4
0	1
0	0
0	0
0	0
237	145
0	125
6	57
0	23
1	23
0	18
1	4
1	291
0	99
57	292
0	5
0	44
0	7
0	0
670	349
1	90
1	86
5	58
1	341
3	5
0	0
0	0
0	0
0	0
0	5
0	5
0	5
0	0
0	0
0	0
0	0
0	1
0	1
252	560
1	153
0	84
0	35
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2018	3173
1	33
0	277
23	3152
7	0
3476	5624
1	5089
4	1649
3	3
0	1
0	2
0	0
2	0
6	255
0	232
0	232
0	0
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	1
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
13	101
1	10
655	179
0	97
2	151
0	17
5	0
1	2
0	0
696	115
3	9
3	107
0	0
276	11428
0	3726
0	5550
10	286
2	691
0	3416
1	2154
1	1634
16	2484
0	484
1	813
0	11352
0	0
444	870
1	870
7	666
5	457
2	631
0	404
1	134
0	2
0	3
0	0
0	1
0	8
0	0
13	112
773	351
2	239
7	468
0	91
48	468
1	42
0	0
1	294
0	172
1	81
83	108
1	50
0	0
0	8
193	359
0	359
0	357
1	118
0	9
0	0
0	0
0	3
5	3
0	0
132	109
0	26
0	60
1	51
0	0
0	0
0	0
0	3
0	0
0	0
0	174
0	3
0	10
2	12
1	20
0	176
10	8
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	35
0	35
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
612	36
0	5
0	23
1	0
0	24
0	6
0	3
0	21
0	1
0	0
0	1
0	1
3	1
0	0
0	25
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1249
1213	191
0	191
0	0
1	6
1	0
0	0
1	295
1723	1035
5	397
0	946
0	0
0	0
0	2351
0	0
0	0
0	0
0	0
197	365
0	424
8	406
0	356
0	341
1	328
0	62
1	213
1	186
0	181
0	151
0	2
0	10
0	50
0	22
0	2
0	2
0	1
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	1
0	1
2	1
0	0
0	1
0	14
0	0
0	0
0	0
0	151
0	157
0	49
0	35
0	148
0	0
0	0
5	1
1	1
204	317
0	317
0	57
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	616
2	509
1	47
11	35
15	560
0	38
10	57
0	0
0	0
0	0
0	0
4	465
28	849
15	44
0	279
1	108
0	20
0	0
0	11
1	121
0	42
0	40
0	88
0	39
0	21
0	850
1463	6151
5	6151
3	414
2	682
2	229
1	204
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	5
1	1
0	4
1577	1163
0	302
0	126
0	490
7	753
0	1
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	1
0	2
56	493
0	493
0	67
0	74
0	3
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2030	2046
0	1096
20	101
64	987
0	87
0	253
0	227
0	70
8	5
4461	10840
2	7858
0	1823
1	1290
0	3124
198	1780
0	1780
0	423
0	418
0	0
4	0
1	0
11	0
6	1001
1	340
2	844
0	91
0	454
0	0
6	449
854	455
1	0
0	6
7	0
346	16
0	16
0	0
0	0
338	863
26	1011
0	148
0	793
0	31
1	3
0	113
17	76
7	76
1	4
3	473
0	3
0	400
1	401
0	4
0	464
0	0
2	7
403	286
1	279
3	30
0	16
0	0
1	10
0	19
10	0
1	1
0	0
0	0
0	0
2810	2499
63	1081
2	566
705	1098
4	568
0	0
0	39
13	36
0	36
1	25
0	0
0	0
0	26
53	266
5	264
0	2
9	76
0	2
3	29
0	3
2	4
2	6
0	3075
13	12
1	0
1	79
74	166
0	128
0	24
0	13
0	0
0	0
0	0
0	0
0	0
0	0
2	1425
12	2314
4	2083
0	616
0	894
2	574
1	87
6	1
0	0
0	3
0	0
0	0
0	0
7	39
8	535
5	177
0	454
28	529
0	0
0	0
0	5
4	51
0	1
0	0
0	0
0	0
0	7436
0	10
0	0
0	2
0	0
118	248
4	181
0	163
0	31
1	41
436	0
10	0
0	0
0	0
0	0
0	0
0	0
0	152
1	152
0	52
0	54
0	65
0	27
0	0
0	0
0	0
0	0
0	0
0	278
4	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
125	12
0	3
1	2237
0	1346
0	343
0	210
3	428
65	1217
2	19
2	325
0	38
2	153
8	1
0	37
2	179
0	67
23	199
5	22
0	732
0	471
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	119
0	0
0	0
0	35
3	35
0	2
0	0
0	34
0	171
1532	587
0	364
3	51
5	0
0	13
0	13
0	13
1	8
0	2
0	0
0	0
2	0
0	0
0	0
0	0
0	0
3	866
55	974
0	0
0	119
0	0
0	0
0	0
95	1164
24	1164
0	186
0	24
2	45
2	45
0	42
0	1
0	0
0	0
0	0
0	0
0	0
0	0
303	11
1	9
0	8
1539	275
0	37
4	238
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1198
2867	2362
76	2362
0	0
0	3
0	0
3	218
1	93
0	120
0	34
0	41
2	47
1	7
0	17
1	39
2	48
215	146
18	134
0	0
0	0
0	0
3	4
0	0
0	0
0	4
0	1
0	0
0	10
1	0
0	1
0	2
0	0
0	0
0	0
0	0
0	40
0	5523
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	2
0	0
0	0
1	6
0	0
0	2
2	4
0	1
0	0
0	0
0	0
0	0
0	12
131	12
1	11
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	2
6	2
3	0
0	0
0	0
0	0
0	0
0	0
0	0
196	60
0	60
2	0
0	819
5	1085
11	784
22	1239
12	1239
8	916
3	429
0	1182
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	83
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	294
37	294
0	0
0	11
433	241
0	241
0	124
0	0
0	0
0	0
2	46
264	787
0	77
126	1022
0	318
0	320
0	316
0	162
0	226
0	564
0	463
0	377
0	251
0	0
0	0
4	0
2	1993
0	2036
1	627
2	668
0	956
1	23
0	82
1	123
0	19
0	124
0	10
0	3
1	0
0	0
0	0
0	0
441	67
0	67
1	0
0	0
0	0
0	0
0	777
129	1388
0	170
0	844
0	481
28	377
1	380
218	90
0	90
0	0
0	0
2	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	5
0	26
0	112
0	0
0	13
0	117
0	27
0	101
18	123
0	7
0	4
1	1
0	117
0	5
0	0
0	282
4	261
0	216
0	27
3	56
0	17
3	67
2	6
0	23
2	13
1	200
22	48
0	8
6	72
372	1299
10	424
2	66
0	145
0	354
5	352
1	0
0	69
0	88
0	165
1	1
2	103
4	0
0	0
0	0
0	0
0	0
0	0
1	1168
62	1409
0	2
1	474
7	414
1	30
0	0
0	0
0	0
11	5
2	6
0	124
0	438
0	450
0	441
1	249
48	447
0	22
0	217
2	76
0	0
0	0
0	201
4	245
2	90
1	155
0	94
0	119
0	119
23	152
0	108
2	78
0	102
4	1
0	241
3523	3233
26	183
5	123
1	143
0	3033
0	0
187	0
0	0
1	0
0	0
0	20
0	0
0	0
3	61
0	8
0	61
0	0
0	4
0	4
69	18
5	5
1	1
0	4
0	0
1	1
0	0
0	0
0	1
0	20
0	19
0	14
0	0
0	0
0	0
387	1212
1	273
2	860
8	606
8	205
1	0
0	0
0	0
1	0
0	0
0	0
0	0
278	510
0	510
0	0
0	0
0	0
0	0
0	0
0	0
417	794
28	714
1	41
7	600
0	152
0	484
444	486
8	481
0	0
3	0
1680	457
0	440
1	239
0	0
1	0
13	21
1	0
83	328
10	328
0	39
0	1
3639	683
0	683
0	0
0	0
0	0
3207	4637
0	1516
0	3506
0	3154
64	12
0	12
34	2355
1682	2355
1	9
3	362
0	188
0	236
0	70
0	211
3	138
0	0
0	0
0	1
0	2
0	2
0	0
0	1
120	36
1	36
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	65
2	989
0	713
60	62
3	362
0	0
0	83
0	398
0	622
0	688
0	17
0	3
0	41
0	4
0	491
0	66
0	53
0	44
0	19
0	85
0	5
0	488
1	41
0	0
0	1
0	0
0	0
12	17
0	25
0	21
1	0
0	0
0	0
0	62
0	9787
0	2900
6	625
1	93
5	132
26	262
46	549
0	540
0	428
9	49
1	126
0	41
12	261
0	35
0	66
1	3949
0	53808
663	105
1	13
0	61
0	71
0	61
0	26
0	61
2	0
2	6
1	15
33	71
0	0
1	1
0	2
0	3
1	48
0	13
0	44738
0	28378
0	22844
373	578
1	574
2	95
0	135
0	14
0	0
0	0
0	0
0	0
92	240
14	240
6	0
0	0
0	0
0	0
0	0
0	826
0	0
0	1
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
3	0
0	0
0	0
0	0
0	0
0	0
8	106
0	106
1	28
0	22
6	201
0	221
4	174
0	31
1	124
2	48
19	49
0	51
1	1
1	1
0	0
0	0
0	0
0	1
0	0
1	1
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	1
0	0
0	0
1	0
13	2122
0	331
0	127
134	1986
0	79
0	174
0	1068
0	1083
0	305
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
26	484
1	257
0	78
1	64
0	84
3	9
0	29
0	391
2	0
0	0
0	62
0	0
0	0
0	0
0	0
0	0
0	0
0	0
168	131
0	51
0	52
0	44
0	37
0	4
0	61
0	0
265	312
0	266
0	15
0	7
6	8
1	0
18	129
0	199
4	284
0	101
5	126
0	109
0	236
0	186
0	299
56	6
0	0
2	0
0	3
9	0
0	0
0	128
2	656
19	711
1	632
0	724
2	475
2	655
4	61
0	0
0	10
0	0
0	10
0	10
0	0
0	0
0	0
0	0
0	0
0	0
211	197
0	189
0	149
0	97
0	7
0	1
1	1
3	0
0	1
0	575
2	878
0	1033
46	1033
0	427
5	359
0	1
3	5
4	26
5	230
0	1027
1227	0
0	0
0	0
61	539
0	542
0	478
0	128
0	2
0	764
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
2	0
0	10
0	0
1	0
0	0
0	0
0	0
0	1
1	0
0	0
4	5
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	58
0	0
0	4
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	89
0	0
0	0
0	0
0	0
0	0
0	0
0	955
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	169
99	643
1	598
1	64
1	67
1	84
2	52
0	0
0	0
4	34
3	336
0	86
2	6
2	6
0	32
0	283
807	595
66	187
29	29
0	592
8	9
0	75
0	0
88	1041
0	944
17	1014
2	917
3	4
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
755	554
0	478
0	96
0	0
1	55
0	55
0	261
0	0
0	0
674	1220
7	207
3	432
0	1147
0	247
55	563
0	0
14	749
0	43
3	249
0	35
0	11
0	0
11	15
0	0
0	0
0	0
160	60
37	39
0	58
0	10
0	2
0	0
1	0
2	457
0	0
0	0
23	0
0	6
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	1
0	0
25	377
0	44
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	268
0	238
0	82
1	225
0	190
0	3
0	17
0	0
158	31
0	33
1	2
0	0
24	33
0	28
0	9
103	19
0	0
0	18
0	0
1	0
0	0
0	0
0	71
1	113
17	263
4	549
0	612
1	684
0	64
1500	2516
161	2421
3	283
6	345
0	490
1	80
0	79
0	64
0	72
0	67
0	69
0	52
0	66
0	0
0	21
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
70	50
0	18
0	35
0	35
0	19
0	1
2	1
0	1
0	0
0	0
0	0
0	0
11	58
0	395
0	376
0	295
0	115
8	178
0	3
0	59
105	423
0	296
1	59
4	190
0	0
2	2
0	2
0	0
0	0
0	1
3	1
0	0
0	0
0	1
0	0
0	0
0	21
747	72
0	51
509	371
0	350
2	293
0	0
0	0
0	0
0	0
0	0
0	0
43	270
46	268
0	107
0	75
0	0
32	905
1722	1023
0	6
1	1
0	134
758	3911
29	3215
3	2283
20	2189
1	1389
0	1286
7	931
11	30
0	16
0	0
4	283
42	283
0	251
1	87
0	51
0	53
0	21
2	0
0	198
0	592
0	837
2	882
56	380
0	500
0	3
0	65
0	65
2	0
0	0
0	0
0	1321
0	0
0	0
0	0
0	0
0	592
1	101
0	614
10	460
1	594
0	81
8	498
0	34
1	79
0	43
1179	86
3	0
0	7
0	0
0	0
1	37
6	42
1	0
0	0
0	0
1	241
4	234
0	20
0	0
0	0
2	0
0	0
0	0
32	450
15	411
6	449
0	143
0	37
1	0
3	1381
135	1734
1	1683
0	1179
1	0
6	177
1	199
0	199
0	0
0	0
0	1
0	1
2	26
0	1
0	0
0	0
0	0
0	0
0	0
0	1
3	0
0	0
5	107
0	87
0	97
8	103
2	34
4	8
1	0
0	18
0	7
0	150
0	0
90	482
0	510
41	10
23	145
1	35
1	2
0	61
3	174
0	0
0	0
0	5
1	5
35	25
3	0
0	0
8	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	40
2	0
1	28
6	29
0	1
0	26
0	0
0	0
350	2893
0	2893
0	616
0	0
122	659
0	624
5	326
0	20
0	2
1	0
49	330
0	258
0	48
0	27
0	45
5	123
2	102
0	26
752	0
1610	0
0	2
3	20
0	0
3	20
0	0
0	0
900	372
3	8
0	355
2	78
2	11
0	0
17	44
0	0
1109	0
25	0
0	0
0	0
0	0
0	0
0	0
5	8
6	3
0	0
3	0
0	0
0	0
0	1
0	0
0	1
2	4
0	0
0	0
0	0
0	166
1265	989
0	348
0	407
0	769
0	940
0	146
0	178
0	655
1	527
1	826
0	376
0	0
2	2
0	0
0	0
11	0
0	0
0	0
0	0
0	60
0	64
0	39
1	12
0	7
0	0
10	57
14	57
0	71
2	599
1	31
0	64
1	46
135	691
1	34
1	75
0	50
1	169
0	78
0	159
0	88
0	109
0	152
0	0
0	0
0	0
0	0
17	733
12	256
0	512
0	146
0	647
0	62
0	4
5331	20
0	20
1	0
0	0
0	0
1857	95
0	5
0	0
0	0
0	0
0	2
0	10
0	32
2	32
0	31
0	2
0	0
0	0
0	1
858	462
3	18
4	461
1	128
0	0
0	0
0	0
2	2
0	90
0	13
0	13
0	5
4	9
4	2
61	41
0	34
0	11
0	8
0	0
1	0
0	0
0	0
1	46
0	46
1172	107
0	68
38	391
0	358
10	358
1	2
0	0
0	117
0	111
0	35
15	1873
1	1893
1	1077
21	1227
0	1611
0	1513
0	19
2	176
0	0
0	67
0	39
0	21
1	0
